0,1,2,3,4
Andrew Harrison,945000,2016,2017,Memphis Grizzlies
Raul Neto,937800,2016,2017,Utah Jazz
Malcolm Brogdon,925000,2016,2017,Milwaukee Bucks
Tyler Ulis,918369,2016,2017,Phoenix Suns
Reggie Williams,895197,2016,2017,New Orleans Pelicans
DJ Stephens,874636,2016,2017,Memphis Grizzlies
D.J. Kennedy,874636,2016,2017,Memphis Grizzlies
Norman Powell,874636,2016,2017,Toronto Raptors
Jonathon Simmons,874636,2016,2017,San Antonio Spurs
Casper Ware,874636,2016,2017,Melbourne Melbourne United
Nick Johnson,874636,2016,2017,San Antonio Spurs
Darrun Hilliard,874636,2016,2017,Detroit Pistons
Duje Dukan,874636,2016,2017,Sacramento Kings
Grant Jerrett,874636,2016,2017,Portland Trail Blazers
Branden Dawson,874636,2016,2017,Orlando Magic
Kevin Murphy,874636,2016,2017,Orlando Magic
Alan Williams,874636,2016,2017,Phoenix Suns
Xavier Munford,874636,2016,2017,Milwaukee Bucks
Pat Connaughton,874636,2016,2017,Portland Trail Blazers
J.J. O'Brien,874636,2016,2017,Milwaukee Bucks
Keith Benson,874636,2016,2017,Miami Heat
Travis Wear,874636,2016,2017,Los Angeles Lakers
T.J. McConnell,874636,2016,2017,Philadelphia 76ers
Christian Wood,874636,2016,2017,Charlotte Hornets
Luis Montero,874636,2016,2017,Detroit Pistons
Jordan McRae,874636,2016,2017,Cleveland Cavaliers
Aaron Harrison,874636,2016,2017,Charlotte Hornets
Salah Mejri,874636,2016,2017,Dallas Mavericks
Josh Richardson,874636,2016,2017,Miami Heat
John Holland,874636,2016,2017,Cleveland Cavaliers
Cristiano Felicio,874636,2016,2017,Chicago Bulls
Cliff Alexander,874636,2016,2017,New Orleans Pelicans
RJ Hunter,864346,2016,2017,Chicago Bulls
Paul Zipser,750000,2016,2017,Chicago Bulls
Spencer Dinwiddie,726672,2016,2017,Brooklyn Nets
Bobby Brown,680534,2016,2017,Houston Rockets
Georges Niang,650000,2016,2017,Indiana Pacers
AJ Hammons,650000,2016,2017,Dallas Mavericks
Michael Gbinije,650000,2016,2017,Detroit Pistons
Jake Layman,600000,2016,2017,Portland Trail Blazers
Joel Bolomboy,600000,2016,2017,Utah Jazz
Donatas Motiejunas,576724,2016,2017,New Orleans Pelicans
Marcus Paige,543471,2016,2017,Charlotte Hornets
Rasheed Sulaimon,543471,2016,2017,Charlotte Hornets
Andrew Andrews,543471,2016,2017,Charlotte Hornets
Vince Hunter,543471,2016,2017,Memphis Grizzlies
Patrick McCaw,543471,2016,2017,Golden State Warriors
Kay Felder,543471,2016,2017,Cleveland Cavaliers
Yanick Moreira,543471,2016,2017,Toronto Raptors
Fred VanVleet,543471,2016,2017,Toronto Raptors
Kyle Wiltjer,543471,2016,2017,Houston Rockets
Brady Heslip,543471,2016,2017,Toronto Raptors
E.J. Singler,543471,2016,2017,Toronto Raptors
Drew Crawford,543471,2016,2017,Toronto Raptors
Daniel Ochefu,543471,2016,2017,Washington Wizards
Ron Baker,543471,2016,2017,New York Knicks
Jalen Jones,543471,2016,2017,Washington Wizards
Davis Bertans,543471,2016,2017,San Antonio Spurs
Isaiah Cousins,543471,2016,2017,Utah Jazz
Kyle Collinsworth,543471,2016,2017,Utah Jazz
Kaleb Tarczewski,543471,2016,2017,Oklahoma City Thunder
Semaj Christon,543471,2016,2017,Oklahoma City Thunder
Richard Solomon,543471,2016,2017,Oklahoma City Thunder
Matt Costello,543471,2016,2017,San Antonio Spurs
Bryn Forbes,543471,2016,2017,San Antonio Spurs
Nicolas Laprovittola,543471,2016,2017,San Antonio Spurs
Brandon Paul,543471,2016,2017,San Antonio Spurs
Ryan Richards,543471,2016,2017,San Antonio Spurs
Derrick Jones Jr.,543471,2016,2017,Phoenix Suns
Chinanu Onuaku,543471,2016,2017,Houston Rockets
Gracin Bakumanya,543471,2016,2017,Phoenix Suns
Cheick Diallo,543471,2016,2017,New Orleans Pelicans
Derek Cooke Jr.,543471,2016,2017,Phoenix Suns
Anthony Barber,543471,2016,2017,Philadelphia 76ers
Maurice Ndour,543471,2016,2017,New York Knicks
J.P. Tokoto,543471,2016,2017,New York Knicks
James Webb III,543471,2016,2017,Brooklyn Nets
Egidijus Mockevicius,543471,2016,2017,Brooklyn Nets
Beau Beech,543471,2016,2017,Brooklyn Nets
C.J. Williams,543471,2016,2017,Brooklyn Nets
Marshall Plumlee,543471,2016,2017,New York Knicks
Stefan Jankovic,543471,2016,2017,Miami Heat
Julian Jacobs,543471,2016,2017,Los Angeles Lakers
Alex Caruso,543471,2016,2017,Los Angeles Lakers
Zach Auguste,543471,2016,2017,Los Angeles Lakers
Nick Zeisloft,543471,2016,2017,Golden State Warriors
Tim Quarterman,543471,2016,2017,Portland Trail Blazers
Danuel House Jr.,543471,2016,2017,Washington Wizards
Elgin Cook,543471,2016,2017,Golden State Warriors
Scott Wood,543471,2016,2017,Golden State Warriors
Cameron Jones,543471,2016,2017,Golden State Warriors
Nikola Jovanovic,543471,2016,2017,Detroit Pistons
Trey Freeman,543471,2016,2017,Detroit Pistons
Rodney McGruder,543471,2016,2017,Miami Heat
Ben Bentil,543471,2016,2017,Dallas Mavericks
Jameel Warney,543471,2016,2017,Dallas Mavericks
Keith Hornsby,543471,2016,2017,Dallas Mavericks
Dorian Finney-Smith,543471,2016,2017,Dallas Mavericks
Sheldon Mac,543471,2016,2017,Washington Wizards
Diamond Stone,543471,2016,2017,LA Clippers
D'Vauntes Smith-Rivera,543471,2016,2017,Chicago Bulls
Shaquille Harrison,543471,2016,2017,Chicago Bulls
Ryan Arcidiacono,543471,2016,2017,Chicago Bulls
Thomas Walkup,543471,2016,2017,Chicago Bulls
J.J. Avila,543471,2016,2017,Chicago Bulls
Julyan Stone,543471,2016,2017,Chicago Bulls
Quincy Ford,543471,2016,2017,New Orleans Pelicans
Jonathan Holmes,543471,2016,2017,Boston Celtics
Nicolas Brussino,543471,2016,2017,Dallas Mavericks
Treveon Graham,543471,2016,2017,Charlotte Hornets
Jonathan Gibson,469943,2016,2017,Dallas Mavericks
Toney Douglas,379159,2016,2017,Memphis Grizzlies
Joel Anthony,346034,2016,2017,San Antonio Spurs
Ryan Kelly,286785,2016,2017,Atlanta Hawks
Ronnie Price,276828,2016,2017,Phoenix Suns
Deron Williams,259526,2016,2017,Dallas Mavericks
Isaiah Taylor,255000,2016,2017,Houston Rockets
Norris Cole,247991,2016,2017,Oklahoma City Thunder
Jose Calderon,247991,2016,2017,Los Angeles Lakers
Lamar Patterson,246956,2016,2017,Atlanta Hawks
Andrew Bogut,242224,2016,2017,Dallas Mavericks
Matt Barnes,242224,2016,2017,Sacramento Kings
Okaro White,210995,2016,2017,Miami Heat
Yogi Ferrell,207798,2016,2017,Brooklyn Nets
Larry Sanders,207722,2016,2017,Cleveland Cavaliers
Jordan Crawford,173099,2016,2017,New Orleans Pelicans
Johnny O'Bryant III,161483,2016,2017,Charlotte Hornets
Chasson Randle,143860,2016,2017,Philadelphia 76ers
Omri Casspi,138414,2016,2017,Sacramento Kings
Briante Weber,128623,2016,2017,Charlotte Hornets
Ray McCallum,121112,2016,2017,Charlotte Hornets
Hollis Thompson,115344,2016,2017,Philadelphia 76ers
Derrick Williams,115344,2016,2017,Miami Heat
Manny Harris,115344,2016,2017,Dallas Mavericks
Shawn Long,89513,2016,2017,Philadelphia 76ers
Wayne Selden,83119,2016,2017,Memphis Grizzlies
Troy Williams,76725,2016,2017,Memphis Grizzlies
Archie Goodwin,75000,2016,2017,Brooklyn Nets
David Nwaba,73528,2016,2017,Los Angeles Lakers
Mike Tobey,67135,2016,2017,Charlotte Hornets
Anthony Brown,57672,2016,2017,Orlando Magic
Justin Harper,57672,2016,2017,Philadelphia 76ers
Alonzo Gee,57672,2016,2017,Denver Nuggets
Jarell Eddie,57672,2016,2017,Phoenix Suns
Jarrett Jack,57672,2016,2017,New Orleans Pelicans
Jarrod Uthoff,47953,2016,2017,Dallas Mavericks
Alex Poythress,35166,2016,2017,Philadelphia 76ers
Gary Payton II,35116,2016,2017,Milwaukee Bucks
Patricio Garino,31969,2016,2017,Orlando Magic
Pierre Jackson,31969,2016,2017,Dallas Mavericks
Marcus Georges-Hunt,31969,2016,2017,Orlando Magic
Elijah Millsap,23069,2016,2017,Phoenix Suns
Quinn Cook,15984,2016,2017,Dallas Mavericks
Axel Toupane,15435,2016,2017,Milwaukee Bucks
Dahntay Jones,5767,2016,2017,Cleveland Cavaliers
Stephen Curry,37457154,2017,2018,Golden State Warriors
Blake Griffin,32088932,2017,2018,LA Clippers
Paul Millsap,31269231,2017,2018,Denver Nuggets
Kyle Lowry,31200000,2017,2018,Toronto Raptors
Gordon Hayward,29727900,2017,2018,Boston Celtics
Mike Conley,28530608,2017,2018,Memphis Grizzlies
Russell Westbrook,28530608,2017,2018,Oklahoma City Thunder
James Harden,28299399,2017,2018,Houston Rockets
DeMar DeRozan,27739975,2017,2018,Toronto Raptors
Al Horford,27734406,2017,2018,Boston Celtics
Carmelo Anthony,26243760,2017,2018,Oklahoma City Thunder
Damian Lillard,26153057,2017,2018,Portland Trail Blazers
Otto Porter Jr.,26011913,2017,2018,Washington Wizards
Jrue Holiday,25686667,2017,2018,New Orleans Pelicans
Bradley Beal,25434263,2017,2018,Washington Wizards
Andre Drummond,25434263,2017,2018,Detroit Pistons
Hassan Whiteside,25434262,2017,2018,Miami Heat
Joel Embiid,25250000,2017,2018,Philadelphia 76ers
Chris Paul,24599495,2017,2018,Houston Rockets
Giannis Antetokounmpo,24157303,2017,2018,Milwaukee Bucks
Kevin Love,24119025,2017,2018,Cleveland Cavaliers
Nicolas Batum,24000000,2017,2018,Charlotte Hornets
CJ McCollum,23962573,2017,2018,Portland Trail Blazers
Dwight Howard,23819725,2017,2018,Charlotte Hornets
Anthony Davis,23775506,2017,2018,New Orleans Pelicans
Harrison Barnes,23112004,2017,2018,Dallas Mavericks
Chandler Parsons,23112004,2017,2018,Memphis Grizzlies
Brook Lopez,22642650,2017,2018,Los Angeles Lakers
Marc Gasol,22642350,2017,2018,Memphis Grizzlies
DeAndre Jordan,22642350,2017,2018,LA Clippers
Steven Adams,22471910,2017,2018,Oklahoma City Thunder
Rudy Gobert,21924719,2017,2018,Utah Jazz
Serge Ibaka,21666667,2017,2018,Toronto Raptors
LaMarcus Aldridge,21461010,2017,2018,San Antonio Spurs
Victor Oladipo,21000000,2017,2018,Indiana Pacers
Danilo Gallinari,20559599,2017,2018,LA Clippers
Ryan Anderson,19578455,2017,2018,Houston Rockets
Paul George,19508958,2017,2018,Oklahoma City Thunder
Jimmy Butler,19301070,2017,2018,Minnesota Timberwolves
Tyler Johnson,19245370,2017,2018,Miami Heat
John Wall,19169800,2017,2018,Washington Wizards
George Hill,19000000,2017,2018,Sacramento Kings
Jeff Teague,19000000,2017,2018,Minnesota Timberwolves
Kyrie Irving,18868626,2017,2018,Boston Celtics
Kawhi Leonard,18868626,2017,2018,San Antonio Spurs
Enes Kanter,18622514,2017,2018,New York Knicks
Joakim Noah,18530000,2017,2018,New York Knicks
Allen Crabbe,18500000,2017,2018,Brooklyn Nets
Goran Dragic,18109175,2017,2018,Miami Heat
Kent Bazemore,18089887,2017,2018,Atlanta Hawks
DeMarcus Cousins,18063850,2017,2018,New Orleans Pelicans
Wesley Matthews,17884176,2017,2018,Dallas Mavericks
Klay Thompson,17826150,2017,2018,Golden State Warriors
Kentavious Caldwell-Pope,17745894,2017,2018,Los Angeles Lakers
Draymond Green,17469565,2017,2018,Golden State Warriors
Tristan Thompson,17469565,2017,2018,Cleveland Cavaliers
Tim Hardaway Jr.,17325000,2017,2018,New York Knicks
Luol Deng,17190000,2017,2018,Los Angeles Lakers
Evan Turner,17131148,2017,2018,Portland Trail Blazers
Reggie Jackson,17043478,2017,2018,Detroit Pistons
Bismack Biyombo,17000000,2017,2018,Orlando Magic
Evan Fournier,17000000,2017,2018,Orlando Magic
Jonas Valanciunas,16539326,2017,2018,Toronto Raptors
Pau Gasol,16000000,2017,2018,San Antonio Spurs
Tobias Harris,16000000,2017,2018,LA Clippers
Timofey Mozgov,16000000,2017,2018,Brooklyn Nets
Ian Mahinmi,15944154,2017,2018,Washington Wizards
Dennis Schroder,15500000,2017,2018,Atlanta Hawks
Tony Parker,15453126,2017,2018,San Antonio Spurs
DeMarre Carroll,15400000,2017,2018,Brooklyn Nets
Eric Bledsoe,15000000,2017,2018,Phoenix Suns
Andre Iguodala,14814815,2017,2018,Golden State Warriors
JR Smith,14720000,2017,2018,Cleveland Cavaliers
James Johnson,14651700,2017,2018,Miami Heat
Robin Lopez,14357750,2017,2018,Chicago Bulls
Ricky Rubio,14275000,2017,2018,Utah Jazz
Joe Ingles,14136364,2017,2018,Utah Jazz
Gorgui Dieng,14112360,2017,2018,Minnesota Timberwolves
Marvin Williams,14087500,2017,2018,Charlotte Hornets
Mason Plumlee,14041096,2017,2018,Denver Nuggets
Taj Gibson,14000000,2017,2018,Minnesota Timberwolves
Thaddeus Young,13964045,2017,2018,Indiana Pacers
Brandon Knight,13618750,2017,2018,Detroit Pistons
Cody Zeller,13528090,2017,2018,Charlotte Hornets
Tyson Chandler,13000000,2017,2018,Phoenix Suns
Michael Kidd-Gilchrist,13000000,2017,2018,Charlotte Hornets
Eric Gordon,12943020,2017,2018,Houston Rockets
Kenneth Faried,12921348,2017,2018,Denver Nuggets
Marcin Gortat,12782609,2017,2018,Washington Wizards
Nikola Vucevic,12750000,2017,2018,Orlando Magic
Austin Rivers,12650000,2017,2018,LA Clippers
Kelly Olynyk,12537527,2017,2018,Miami Heat
Jeremy Lin,12516746,2017,2018,Brooklyn Nets
Miles Plumlee,12500000,2017,2018,Atlanta Hawks
Jordan Clarkson,12500000,2017,2018,Los Angeles Lakers
Nikola Mirotic,12500000,2017,2018,Chicago Bulls
Zach Randolph,12307692,2017,2018,Sacramento Kings
Courtney Lee,12253780,2017,2018,New York Knicks
Solomon Hill,12236535,2017,2018,New Orleans Pelicans
Nikola Pekovic,12100000,2017,2018,Minnesota Timberwolves
Wilson Chandler,12016854,2017,2018,Denver Nuggets
Derrick Favors,12000000,2017,2018,Utah Jazz
Kemba Walker,12000000,2017,2018,Charlotte Hornets
Dion Waiters,11550000,2017,2018,Miami Heat
John Henson,11327466,2017,2018,Milwaukee Bucks
Omer Asik,11286516,2017,2018,Chicago Bulls
Monta Ellis,11227000,2017,2018,Indiana Pacers
Alec Burks,10845506,2017,2018,Utah Jazz
Patty Mills,10714286,2017,2018,San Antonio Spurs
Tony Snell,10607143,2017,2018,Milwaukee Bucks
Bojan Bogdanovic,10500000,2017,2018,Indiana Pacers
Terrence Ross,10500000,2017,2018,Orlando Magic
Mirza Teletovic,10500000,2017,2018,Milwaukee Bucks
Robert Covington,10464092,2017,2018,Philadelphia 76ers
Iman Shumpert,10337079,2017,2018,Cleveland Cavaliers
Maurice Harkless,10162922,2017,2018,Portland Trail Blazers
Jon Leuer,10002681,2017,2018,Detroit Pistons
Danny Green,10000000,2017,2018,San Antonio Spurs
Jared Dudley,10000000,2017,2018,Phoenix Suns
Darren Collison,10000000,2017,2018,Indiana Pacers
Al Jefferson,10000000,2017,2018,Indiana Pacers
Meyers Leonard,9904495,2017,2018,Portland Trail Blazers
Matthew Dellavedova,9607500,2017,2018,Milwaukee Bucks
Bogdan Bogdanovic,9412280,2017,2018,Sacramento Kings
Norman Powell,9367200,2017,2018,Toronto Raptors
Josh Richardson,9367200,2017,2018,Miami Heat
Andre Roberson,9259260,2017,2018,Oklahoma City Thunder
Dwight Powell,9003125,2017,2018,Dallas Mavericks
Gerald Henderson,9000000,2017,2018,Philadelphia 76ers
Avery Bradley,8808989,2017,2018,LA Clippers
Markieff Morris,8600000,2017,2018,Washington Wizards
Jerryd Bayless,8575916,2017,2018,Philadelphia 76ers
JaMychal Green,8533333,2017,2018,Memphis Grizzlies
Cristiano Felicio,8470980,2017,2018,Chicago Bulls
E'Twaun Moore,8445024,2017,2018,New Orleans Pelicans
Rudy Gay,8406000,2017,2018,San Antonio Spurs
Kosta Koufos,8393000,2017,2018,Sacramento Kings
Markelle Fultz,8339880,2017,2018,Philadelphia 76ers
Kevin Garnett,8000000,2017,2018,Minnesota Timberwolves
Yi Jianlian,8000000,2017,2018,Los Angeles Lakers
Garrett Temple,8000000,2017,2018,Sacramento Kings
Vince Carter,8000000,2017,2018,Sacramento Kings
Cory Joseph,7945000,2017,2018,Indiana Pacers
C.J. Miles,7936509,2017,2018,Toronto Raptors
Shaun Livingston,7692308,2017,2018,Golden State Warriors
P.J. Tucker,7590035,2017,2018,Houston Rockets
Corey Brewer,7579366,2017,2018,Oklahoma City Thunder
Andrew Wiggins,7574323,2017,2018,Minnesota Timberwolves
Kyle Korver,7560000,2017,2018,Cleveland Cavaliers
Boris Diaw,7500000,2017,2018,Utah Jazz
Jeremy Lamb,7488372,2017,2018,Charlotte Hornets
Darrell Arthur,7464912,2017,2018,Denver Nuggets
Trevor Ariza,7420912,2017,2018,Houston Rockets
Channing Frye,7420912,2017,2018,Los Angeles Lakers
Festus Ezeli,7400000,2017,2018,Portland Trail Blazers
Al-Farouq Aminu,7319035,2017,2018,Portland Trail Blazers
Cole Aldrich,7300000,2017,2018,Minnesota Timberwolves
D.J. Augustin,7250000,2017,2018,Orlando Magic
Dewayne Dedmon,7200000,2017,2018,Atlanta Hawks
Lance Thomas,7119650,2017,2018,New York Knicks
D'Angelo Russell,7019698,2017,2018,Brooklyn Nets
Lou Williams,7000000,2017,2018,LA Clippers
Rodney Stuckey,7000000,2017,2018,Indiana Pacers
Langston Galloway,7000000,2017,2018,Detroit Pistons
Boban Marjanovic,7000000,2017,2018,LA Clippers
Jae Crowder,6796117,2017,2018,Utah Jazz
Carl Landry,6500000,2017,2018,Philadelphia 76ers
Ben Simmons,6434520,2017,2018,Philadelphia 76ers
Tim Duncan,6393750,2017,2018,San Antonio Spurs
Andrew Nicholson,6362998,2017,2018,Guangzhou Guangzhou Long-Lions
Ed Davis,6352531,2017,2018,Portland Trail Blazers
Lonzo Ball,6286560,2017,2018,Los Angeles Lakers
Isaiah Thomas,6261395,2017,2018,Los Angeles Lakers
Karl-Anthony Towns,6216840,2017,2018,Minnesota Timberwolves
Spencer Hawes,6061175,2017,2018,Milwaukee Bucks
Josh McRoberts,6021175,2017,2018,Dallas Mavericks
Shelvin Mack,6000000,2017,2018,Orlando Magic
Jonathon Simmons,6000000,2017,2018,Orlando Magic
Ish Smith,6000000,2017,2018,Detroit Pistons
Alan Williams,6000000,2017,2018,Phoenix Suns
Milos Teodosic,6000000,2017,2018,LA Clippers
Wesley Johnson,5882260,2017,2018,LA Clippers
Alex Abrines,5725000,2017,2018,Oklahoma City Thunder
Kristaps Porzingis,5697054,2017,2018,New York Knicks
Jayson Tatum,5645400,2017,2018,Boston Celtics
Jared Sullinger,5628000,2017,2018,Phoenix Suns
Brandon Ingram,5519400,2017,2018,Los Angeles Lakers
Patrick Beverley,5513514,2017,2018,LA Clippers
Luis Scola,5500000,2017,2018,Shanghai Sharks
Thabo Sefolosha,5500000,2017,2018,Utah Jazz
Jason Smith,5450000,2017,2018,Washington Wizards
Ben McLemore,5200000,2017,2018,Memphis Grizzlies
Patrick Patterson,5192000,2017,2018,Oklahoma City Thunder
Nick Young,5192000,2017,2018,Golden State Warriors
Josh Jackson,5090040,2017,2018,Phoenix Suns
Mike Muscala,5000000,2017,2018,Atlanta Hawks
C.J. Watson,5000000,2017,2018,Orlando Magic
Marcus Morris Sr.,5000000,2017,2018,Boston Celtics
Dirk Nowitzki,5000000,2017,2018,Dallas Mavericks
Dante Exum,4992385,2017,2018,Utah Jazz
Jonathan Isaac,4969080,2017,2018,Orlando Magic
Alexis Ajinca,4961798,2017,2018,LA Clippers
Jaylen Brown,4956480,2017,2018,Boston Celtics
Mike Dunleavy,4837500,2017,2018,Atlanta Hawks
Kyle Singler,4666500,2017,2018,Oklahoma City Thunder
De'Aaron Fox,4609200,2017,2018,Sacramento Kings
Ron Baker,4544000,2017,2018,New York Knicks
Lauri Markkanen,4536120,2017,2018,Chicago Bulls
Dragan Bender,4468800,2017,2018,Phoenix Suns
Devin Harris,4402546,2017,2018,Denver Nuggets
Justin Holiday,4384616,2017,2018,Chicago Bulls
Greivis Vasquez,4347826,2017,2018,Brooklyn Nets
Jamal Crawford,4328000,2017,2018,Minnesota Timberwolves
Emmanuel Mudiay,4294480,2017,2018,New York Knicks
Kris Dunn,4221000,2017,2018,Chicago Bulls
Alex Len,4187599,2017,2018,Phoenix Suns
Nerlens Noel,4187599,2017,2018,Dallas Mavericks
Frank Ntilikina,4155720,2017,2018,New York Knicks
Julius Randle,4149242,2017,2018,Los Angeles Lakers
Leandro Barbosa,4000000,2017,2018,Flamengo Flamengo
Jordan Hill,4000000,2017,2018,Minnesota Timberwolves
Jonas Jerebko,4000000,2017,2018,Utah Jazz
Nemanja Bjelica,3949999,2017,2018,Minnesota Timberwolves
Stanley Johnson,3940402,2017,2018,Detroit Pistons
J.J. Barea,3903900,2017,2018,Dallas Mavericks
Quincy Pondexter,3853931,2017,2018,Chicago Bulls
Willie Cauley-Stein,3704160,2017,2018,Sacramento Kings
Buddy Hield,3675480,2017,2018,Sacramento Kings
Frank Kaminsky,3627842,2017,2018,Charlotte Hornets
Drew Gooden,3547000,2017,2018,Washington Wizards
Will Barton,3533333,2017,2018,Denver Nuggets
Paul Pierce,3527920,2017,2018,LA Clippers
Mike Miller,3500000,2017,2018,Denver Nuggets
Zaza Pachulia,3477600,2017,2018,Golden State Warriors
Nene Hilario,3477600,2017,2018,Houston Rockets
Jodie Meeks,3454500,2017,2018,Washington Wizards
Justise Winslow,3448926,2017,2018,Miami Heat
Malik Monk,3447480,2017,2018,Charlotte Hornets
Myles Turner,3410284,2017,2018,Indiana Pacers
Troy Daniels,3408520,2017,2018,Phoenix Suns
Jamal Murray,3355320,2017,2018,Denver Nuggets
Elfrid Payton,3332340,2017,2018,Phoenix Suns
Rajon Rondo,3300000,2017,2018,New Orleans Pelicans
Doug McDermott,3294994,2017,2018,New York Knicks
Anthony Tolliver,3290000,2017,2018,Detroit Pistons
Tyreke Evans,3290000,2017,2018,Memphis Grizzlies
Tarik Black,3290000,2017,2018,Houston Rockets
Luke Kennard,3275280,2017,2018,Detroit Pistons
Cameron Payne,3263294,2017,2018,Chicago Bulls
Dennis Smith Jr.,3218280,2017,2018,Dallas Mavericks
Kelly Oubre Jr.,3208630,2017,2018,Washington Wizards
Ekpe Udoh,3200000,2017,2018,Utah Jazz
T.J. Warren,3152931,2017,2018,Phoenix Suns
Marquese Chriss,3073800,2017,2018,Phoenix Suns
Zach Collins,3057240,2017,2018,Portland Trail Blazers
Seth Curry,3028410,2017,2018,Philadelphia 76ers
Mindaugas Kuzminskas,3025035,2017,2018,New York Knicks
Justin Hamilton,3000000,2017,2018,Beijing Ducks
Tibor Pleiss,3000000,2017,2018,Philadelphia 76ers
Tomas Satoransky,3000000,2017,2018,Washington Wizards
Bam Adebayo,2955840,2017,2018,Miami Heat
Jakob Poeltl,2947320,2017,2018,Toronto Raptors
Jusuf Nurkic,2947305,2017,2018,Portland Trail Blazers
Thon Maker,2799720,2017,2018,Milwaukee Bucks
Cedi Osman,2775000,2017,2018,Cleveland Cavaliers
Domantas Sabonis,2659800,2017,2018,Indiana Pacers
Jerian Grant,2639314,2017,2018,Chicago Bulls
Donovan Mitchell,2621280,2017,2018,Utah Jazz
